member_no,lastname,firstname,issue_dt,expr_dt,region_no,corp_no
5386,DORR,GVJKVTWIKYJUAD,1999-10-13 10:42:40,2000-10-12 10:42:40,3,
5387,EFLIN,FTOL,1999-10-13 10:42:40,2000-10-12 10:42:40,5,
5388,FLORINI,MNJXTJGRRQKMHH,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5389,GOHAN,QZMYZ,1999-10-13 10:42:40,2000-10-12 10:42:40,6,178
5390,HAHN,LGANIAWWOHT,1999-10-13 10:42:40,2000-10-12 10:42:40,8,424
5391,INFANTE,MTWJEHRGEBUBGJ,1999-10-13 10:42:40,2000-10-12 10:42:40,2,
5392,JONES,SDXEMRICI,1999-10-13 10:42:40,2000-10-12 10:42:40,3,
5393,KAHRMANN,SFVYFVWWRBWBM,1999-10-13 10:42:40,2000-10-12 10:42:40,7,144
5394,LING,BCXXPSYBM,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5395,MAKAI,WYOVU,1999-10-13 10:42:40,2000-10-12 10:42:40,2,482
5396,NELSON,ZRYRWJJYATJZHL,1999-10-13 10:42:40,2000-10-12 10:42:40,3,
5397,OLPHANT,XMNEFYLVXZXXVC,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5398,PAYNTER,UZQSYUHLSVC,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5399,QUINT,POOWOHMIJBDK,1999-10-13 10:42:40,2000-10-12 10:42:40,5,
5400,RYAN,UGJDWGSZLDRMN,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5401,STEIN,LHKRQGBBMUKSLM,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5402,TOLSKY,SDQUURSSPXWN,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5403,UNAKLET,MLNFYCF,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5404,VANN,UPJBQOGIGG,1999-10-13 10:42:40,2000-10-12 10:42:40,4,
5405,WOLFMULE,UXUCGJDQNVWZXG,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5406,XAVIER,GHMOCLQTIOMHNB,1999-10-13 10:42:40,2000-10-12 10:42:40,2,
5407,YEONG,IGPKPOMV,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5408,ZUCKER,MSMCCZGHOJNYDT,1999-10-13 10:42:40,2000-10-12 10:42:40,6,
5409,ANDERSON,LTMMWMABARHXOT,1999-10-13 10:42:40,2000-10-12 10:42:40,6,
5410,BARR,UIEYOF,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5411,CHEN,CITMMDHSUK,1999-10-13 10:42:40,2000-10-12 10:42:40,7,449
5412,DORR,DINJBXC,1999-10-13 10:42:40,2000-10-12 10:42:40,6,
5413,EFLIN,KLNYS,1999-10-13 10:42:40,2000-10-12 10:42:40,6,
5414,FLORINI,WQONC,1999-10-13 10:42:40,2000-10-12 10:42:40,5,
5415,GOHAN,VEYLMSUENFHZSL,1999-10-13 10:42:40,2000-10-12 10:42:40,4,
5416,HAHN,LSSTPRRQBFQVEW,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5417,INFANTE,NTXUN,1999-10-13 10:42:40,2000-10-12 10:42:40,2,
5418,JONES,SKKCKL,1999-10-13 10:42:40,2000-10-12 10:42:40,6,
5419,KAHRMANN,QKBSGBIHGOEUCV,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5420,LING,KQQJBKXHKCWSSD,1999-10-13 10:42:40,2000-10-12 10:42:40,4,261
5421,MAKAI,CLPDSEABTYKD,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5422,NELSON,PBVSBCMDLCJDYN,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5423,OLPHANT,QIOSAQAUW,1999-10-13 10:42:40,2000-10-12 10:42:40,3,
5424,PAYNTER,HZHMBZONPN,1999-10-13 10:42:40,2000-10-12 10:42:40,4,
5425,QUINT,WKHPWS,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5426,RYAN,LSTINGJEXSAPNK,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5427,STEIN,KPVJVUGQ,1999-10-13 10:42:40,2000-10-12 10:42:40,2,
5428,TOLSKY,WKZUQMFETQKBNB,1999-10-13 10:42:40,2000-10-12 10:42:40,2,
5429,UNAKLET,HBIAZ,1999-10-13 10:42:40,2000-10-12 10:42:40,9,358
5430,VANN,NIGKSYEKHXQPEB,1999-10-13 10:42:40,2000-10-12 10:42:40,4,
5431,WOLFMULE,KJEO,1999-10-13 10:42:40,2000-10-12 10:42:40,5,
5432,XAVIER,KOV,1999-10-13 10:42:40,2000-10-12 10:42:40,6,
5433,YEONG,TOUSSRAMKOSFBS,1999-10-13 10:42:40,2000-10-12 10:42:40,4,
5434,ZUCKER,IJGKHUTUGLGAR,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5435,ANDERSON,PZOHDIE,1999-10-13 10:42:40,2000-10-12 10:42:40,2,
5436,BARR,GHQWOMMUJOY,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5437,CHEN,SNAYMTDEQDFSIS,1999-10-13 10:42:40,2000-10-12 10:42:40,7,500
5438,DORR,NIUPJWPJEZBPYO,1999-10-13 10:42:40,2000-10-12 10:42:40,6,442
5439,EFLIN,GBFBTLEOBDWPAZ,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5440,FLORINI,IVPT,1999-10-13 10:42:40,2000-10-12 10:42:40,4,
5441,GOHAN,JQENNVWZJYHOSG,1999-10-13 10:42:40,2000-10-12 10:42:40,9,
5442,HAHN,TRUV,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5443,INFANTE,HYPNTBTC,1999-10-13 10:42:40,2000-10-12 10:42:40,5,
5444,JONES,RBFN,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5445,KAHRMANN,JITPOIMMBO,1999-10-13 10:42:40,2000-10-12 10:42:40,7,
5446,LING,WSZYOEUGLKWITI,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5447,MAKAI,SBMPVJGGTP,1999-10-13 10:42:40,2000-10-12 10:42:40,3,
5448,NELSON,KUWORNQLNNYUEC,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5449,OLPHANT,ZMKPKLOVCUNVVT,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5450,PAYNTER,WKXOCFORMRRYSY,1999-10-13 10:42:40,2000-10-12 10:42:40,3,349
5451,QUINT,FVBREOPIX,1999-10-13 10:42:40,2000-10-12 10:42:40,6,
5452,RYAN,BBPDSGV,1999-10-13 10:42:40,2000-10-12 10:42:40,2,471
5453,STEIN,IOET,1999-10-13 10:42:40,2000-10-12 10:42:40,2,
5454,TOLSKY,XGEZREATHCRRCW,1999-10-13 10:42:40,2000-10-12 10:42:40,8,
5455,UNAKLET,SGA,1999-10-13 10:42:40,2000-10-12 10:42:40,4,
5456,VANN,ISOWNBEGCVJBBY,1999-10-13 10:42:40,2000-10-12 10:42:40,5,
5457,WOLFMULE,GXSQSYAVRHXW,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5458,XAVIER,JUXJUVSEUUQGCO,1999-10-13 10:42:41,2000-10-12 10:42:41,8,156
5459,YEONG,FGTETZEQEMDMDX,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5460,ZUCKER,QWEDPTXGOMEOJG,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5461,ANDERSON,RUMIXGTD,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5462,BARR,DQUEQEHKE,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5463,CHEN,ZDYWW,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5464,DORR,IIYOHJ,1999-10-13 10:42:41,2000-10-12 10:42:41,2,221
5465,EFLIN,UTLKBWZBSEB,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5466,FLORINI,XBFTTRUWFRFRO,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5467,GOHAN,ISBRHISQHCG,1999-10-13 10:42:41,2000-10-12 10:42:41,2,
5468,HAHN,SYWVD,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5469,INFANTE,ATLFYHXPZC,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5470,JONES,LQSESGDXMEICXS,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5471,KAHRMANN,WQLWTBROUJU,1999-10-13 10:42:41,2000-10-12 10:42:41,4,464
5472,LING,DSECUHEYLNELLU,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5473,MAKAI,RNSWEYYLSK,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5474,NELSON,LGFMWMANOQGOIK,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5475,OLPHANT,BGVNHRFGJOQAXT,1999-10-13 10:42:41,2000-10-12 10:42:41,8,
5476,PAYNTER,YNSLCYRFZFJQLY,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5477,QUINT,EVRWYWTXPI,1999-10-13 10:42:41,2000-10-12 10:42:41,8,
5478,RYAN,BRSDRYUXJSOIHM,1999-10-13 10:42:41,2000-10-12 10:42:41,2,
5479,STEIN,GUEZXE,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5480,TOLSKY,KBFB,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5481,UNAKLET,ZIPCDWHEZPSVWW,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5482,VANN,BGPOLXUGQXWIYF,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5483,WOLFMULE,FSKPZ,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5484,XAVIER,BVKWH,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5485,YEONG,REPUDTV,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5486,ZUCKER,LXGQLJZJJXWMFH,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5487,ANDERSON,CWEXUQ,1999-10-13 10:42:41,2000-10-12 10:42:41,8,208
5488,BARR,YWRZPEXNYYYCRJ,1999-10-13 10:42:41,2000-10-12 10:42:41,8,
5489,CHEN,HZTQPFTBGYPONE,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5490,DORR,JVUYEBJKV,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5491,EFLIN,RDEDJGKEUEKHLY,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5492,FLORINI,KDKQHJJMNRZNFX,1999-10-13 10:42:41,2000-10-12 10:42:41,2,
5493,GOHAN,GGPOCYUOMZSQWT,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5494,HAHN,WXTK,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5495,INFANTE,IEDJIGWSEQWM,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5496,JONES,JQH,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5497,KAHRMANN,YRKCNALWHODB,1999-10-13 10:42:41,2000-10-12 10:42:41,2,
5498,LING,MLIM,1999-10-13 10:42:41,2000-10-12 10:42:41,8,452
5499,MAKAI,RXYXYUBYNGGBRJ,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5500,NELSON,BWSFXBVUG,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5501,OLPHANT,XIDXRNMDWHWIQF,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5502,PAYNTER,PNKCBOEGKVKMBM,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5503,QUINT,LADDKKSTJCRCYK,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5504,RYAN,VGI,1999-10-13 10:42:41,2000-10-12 10:42:41,8,
5505,STEIN,PYGLONRKCGMRRF,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5506,TOLSKY,EXJXWEWTJXTXYT,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5507,UNAKLET,QTTGIWQ,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5508,VANN,FGTTONUTCV,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5509,WOLFMULE,SDULXOSTQQR,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5510,XAVIER,WJMUPA,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5511,YEONG,EOSIOHS,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5512,ZUCKER,IQLCHJLRSQFYFQ,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5513,ANDERSON,DTOBCABRDBMI,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5514,BARR,GKNRRU,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5515,CHEN,YPQLDXUB,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5516,DORR,UUJGEGQTXLLHKZ,1999-10-13 10:42:41,2000-10-12 10:42:41,3,261
5517,EFLIN,TNRCI,1999-10-13 10:42:41,2000-10-12 10:42:41,5,259
5518,FLORINI,NKXPTPOQJNJYWG,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5519,GOHAN,ENQVPNFJWITKPS,1999-10-13 10:42:41,2000-10-12 10:42:41,8,
5520,HAHN,RNNTHJNWLSHQYC,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5521,INFANTE,CVYWGUYG,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5522,JONES,LWAFUWUFOOLFZL,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5523,KAHRMANN,AHUEXVISKPVDOV,1999-10-13 10:42:41,2000-10-12 10:42:41,8,
5524,LING,AHSHCLVOL,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5525,MAKAI,GDBIDWL,1999-10-13 10:42:41,2000-10-12 10:42:41,6,
5526,NELSON,XVSSWJTTWC,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5527,OLPHANT,BSFBZUCEZMSUSO,1999-10-13 10:42:41,2000-10-12 10:42:41,4,
5528,PAYNTER,KHMBVJTNUH,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5529,QUINT,JNGWO,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5530,RYAN,HVFL,1999-10-13 10:42:41,2000-10-12 10:42:41,6,428
5531,STEIN,CJOBZHMGVCSHNF,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5532,TOLSKY,DQJWFBGRVQKLKB,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5533,UNAKLET,VPJCCGYVZP,1999-10-13 10:42:41,2000-10-12 10:42:41,8,
5534,VANN,PZHCWDZEWNFGAZ,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5535,WOLFMULE,IJB,1999-10-13 10:42:41,2000-10-12 10:42:41,7,
5536,XAVIER,VNMZDT,1999-10-13 10:42:41,2000-10-12 10:42:41,9,
5537,YEONG,GXGTMUWJCEMQFF,1999-10-13 10:42:41,2000-10-12 10:42:41,5,
5538,ZUCKER,EBRTQBHRVTEUNV,1999-10-13 10:42:41,2000-10-12 10:42:41,3,
5539,ANDERSON,ISNKZVYCK,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5540,BARR,GDYYFB,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5541,CHEN,JQUFYMAI,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5542,DORR,SUNNMVTYL,1999-10-13 10:42:42,2000-10-12 10:42:42,2,
5543,EFLIN,IJSQVMXZFQRBMN,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5544,FLORINI,JFSUSACSFYF,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5545,GOHAN,FUSFXQNNVHVTPJ,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5546,HAHN,ZGEXOV,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5547,INFANTE,OGPCBQOTWOFHYY,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5548,JONES,KWECYDV,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5549,KAHRMANN,GCWTRRS,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5550,LING,QVCPGC,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5551,MAKAI,FUOYJDVEVSIR,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5552,NELSON,IZXKOVJGSSPCSD,1999-10-13 10:42:42,2000-10-12 10:42:42,4,68
5553,OLPHANT,BJFKMODWMNBVD,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5554,PAYNTER,IWYRYCTARGQRFI,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5555,QUINT,JOLLDXQMPINEKD,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5556,RYAN,SPHOMMHMKVVEQC,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5557,STEIN,PTTAG,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5558,TOLSKY,TGPT,1999-10-13 10:42:42,2000-10-12 10:42:42,9,286
5559,UNAKLET,UNQT,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5560,VANN,DUQUTBGBSUWSRS,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5561,WOLFMULE,DPBTTOKERPIKGK,1999-10-13 10:42:42,2000-10-12 10:42:42,2,
5562,XAVIER,HITQ,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5563,YEONG,EPIMUTYXOSOGTL,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5564,ZUCKER,NPWRPBRSMOFJDF,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5565,ANDERSON,FKFMNWYL,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5566,BARR,WYZNRLGDLKWOD,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5567,CHEN,CJAQ,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5568,DORR,SYINNHNBRILKWF,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5569,EFLIN,RHNESMFVLTYUTD,1999-10-13 10:42:42,2000-10-12 10:42:42,2,
5570,FLORINI,XODCTX,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5571,GOHAN,EXYRVBP,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5572,HAHN,HUQY,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5573,INFANTE,OMHZBXVBYIRBFK,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5574,JONES,PRQGBCWMIVMSZL,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5575,KAHRMANN,NBVIGPHWDGVKHD,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5576,LING,MTWHRDAZSDPTL,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5577,MAKAI,CGHKV,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5578,NELSON,BPLXBCKBVOEXSK,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5579,OLPHANT,ERQC,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5580,PAYNTER,OMDQOMKLPS,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5581,QUINT,CNJULZGEERNXWH,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5582,RYAN,MOVTNLADQDLEDY,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5583,STEIN,QVUBKSSWKXOSIW,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5584,TOLSKY,XFJDW,1999-10-13 10:42:42,2000-10-12 10:42:42,7,230
5585,UNAKLET,GMYVDUD,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5586,VANN,VDYGNNYXRSGQRP,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5587,WOLFMULE,HXIFXXOBOYCDTF,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5588,XAVIER,ZXLGNB,1999-10-13 10:42:42,2000-10-12 10:42:42,7,301
5589,YEONG,XROEYKMCWGPRUA,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5590,ZUCKER,KZVXMBVI,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5591,ANDERSON,FAWUVQ,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5592,BARR,BRORSLKGEEMZM,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5593,CHEN,OJXANTOSFQWYHH,1999-10-13 10:42:42,2000-10-12 10:42:42,2,
5594,DORR,VKWJEFCBLRN,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5595,EFLIN,ZCMVWYMNYVZXIV,1999-10-13 10:42:42,2000-10-12 10:42:42,7,
5596,FLORINI,XRXCNMBHX,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5597,GOHAN,KWGDPMXCPKIHOI,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5598,HAHN,PUYYQCVMOMHWSE,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5599,INFANTE,SVQJNZGHEEMJPO,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5600,JONES,CTIPYVZOL,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5601,KAHRMANN,JQSQUFIRWWAATN,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5602,LING,ZGO,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5603,MAKAI,UCQZCODB,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5604,NELSON,DILDTNQSUDC,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5605,OLPHANT,ZVK,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5606,PAYNTER,CRUKUMXT,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5607,QUINT,XCHYYI,1999-10-13 10:42:42,2000-10-12 10:42:42,5,
5608,RYAN,UCITSZICTWBYKU,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5609,STEIN,MNDUOVYXLHFJSC,1999-10-13 10:42:42,2000-10-12 10:42:42,3,
5610,TOLSKY,RWJJSOGYQKEWMG,1999-10-13 10:42:42,2000-10-12 10:42:42,9,
5611,UNAKLET,KPBUGEPJ,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5612,VANN,IBVGUBVGKZ,1999-10-13 10:42:42,2000-10-12 10:42:42,6,
5613,WOLFMULE,BJEKKMAVYJQNSA,1999-10-13 10:42:42,2000-10-12 10:42:42,3,405
5614,XAVIER,SZTYSSF,1999-10-13 10:42:42,2000-10-12 10:42:42,4,
5615,YEONG,EAOLKNQDIHE,1999-10-13 10:42:42,2000-10-12 10:42:42,2,418
5616,ZUCKER,MTSAWTCCBNT,1999-10-13 10:42:42,2000-10-12 10:42:42,8,
5617,ANDERSON,MCNRWBSP,1999-10-13 10:42:43,2000-10-12 10:42:43,8,230
5618,BARR,YVJVTKMEOCJVFQ,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5619,CHEN,ITPIMSSIHPUMHL,1999-10-13 10:42:43,2000-10-12 10:42:43,4,
5620,DORR,FPNWAQUXGVOOYJ,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5621,EFLIN,XTKTFNBPFGPYQH,1999-10-13 10:42:43,2000-10-12 10:42:43,9,
5622,FLORINI,YWOCSMYI,1999-10-13 10:42:43,2000-10-12 10:42:43,7,
5623,GOHAN,FFDFQLRRND,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5624,HAHN,HHKSAJT,1999-10-13 10:42:43,2000-10-12 10:42:43,3,
5625,INFANTE,IIRHEFDBQHBN,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5626,JONES,WBBLMPDKSRYDG,1999-10-13 10:42:43,2000-10-12 10:42:43,5,
5627,KAHRMANN,LPLJPCQBDI,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5628,LING,WCOIR,1999-10-13 10:42:43,2000-10-12 10:42:43,7,
5629,MAKAI,YIVBHKCCJLVPQV,1999-10-13 10:42:43,2000-10-12 10:42:43,3,419
5630,NELSON,DCYWJKPYOEC,1999-10-13 10:42:43,2000-10-12 10:42:43,5,
5631,OLPHANT,NMOPTANJ,1999-10-13 10:42:43,2000-10-12 10:42:43,2,
5632,PAYNTER,NHSQPGTPLHJRO,1999-10-13 10:42:43,2000-10-12 10:42:43,7,467
5633,QUINT,FEXS,1999-10-13 10:42:43,2000-10-12 10:42:43,9,
5634,RYAN,WQYQTMKMVVMZ,1999-10-13 10:42:43,2000-10-12 10:42:43,3,
5635,STEIN,YPDMTHYT,1999-10-13 10:42:43,2000-10-12 10:42:43,2,
5636,TOLSKY,SMIP,1999-10-13 10:42:43,2000-10-12 10:42:43,5,451
5637,UNAKLET,IDTU,1999-10-13 10:42:43,2000-10-12 10:42:43,7,441
5638,VANN,NJDOQOAPGXGTMY,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5639,WOLFMULE,YTSYOVWFJD,1999-10-13 10:42:43,2000-10-12 10:42:43,9,
5640,XAVIER,CWDWPSOCCEPFTE,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5641,YEONG,MHOYBFXZPFRQXF,1999-10-13 10:42:43,2000-10-12 10:42:43,3,451
5642,ZUCKER,OBDHCCLT,1999-10-13 10:42:43,2000-10-12 10:42:43,7,
5643,ANDERSON,MUUYGJJGQTDCYL,1999-10-13 10:42:43,2000-10-12 10:42:43,3,
5644,BARR,GFJSTH,1999-10-13 10:42:43,2000-10-12 10:42:43,5,
5645,CHEN,WUFSJHQEUDAXBJ,1999-10-13 10:42:43,2000-10-12 10:42:43,3,335
5646,DORR,QSQGMEBHURJME,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5647,EFLIN,OQTX,1999-10-13 10:42:43,2000-10-12 10:42:43,3,276
5648,FLORINI,ZEHHDKGXWGGKHK,1999-10-13 10:42:43,2000-10-12 10:42:43,5,
5649,GOHAN,ROKYCJJVHHMJRM,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5650,HAHN,PLHJQQXVTS,1999-10-13 10:42:43,2000-10-12 10:42:43,7,
5651,INFANTE,FMBDOONFGVE,1999-10-13 10:42:43,2000-10-12 10:42:43,2,
5652,JONES,LAPQNKAGCI,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5653,KAHRMANN,MUCUVWRDHPHTIK,1999-10-13 10:42:43,2000-10-12 10:42:43,2,
5654,LING,UMBPX,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5655,MAKAI,WSFNILTVWHPPMM,1999-10-13 10:42:43,2000-10-12 10:42:43,5,
5656,NELSON,IHLU,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5657,OLPHANT,WQNPYNBP,1999-10-13 10:42:43,2000-10-12 10:42:43,4,
5658,PAYNTER,UXXYOJUBFE,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5659,QUINT,UXXYTD,1999-10-13 10:42:43,2000-10-12 10:42:43,9,
5660,RYAN,YSGPLLRSCLJJS,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5661,STEIN,UQZZCWRYNYMXQH,1999-10-13 10:42:43,2000-10-12 10:42:43,5,
5662,TOLSKY,FKJW,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5663,UNAKLET,TJNBXHOTKJ,1999-10-13 10:42:43,2000-10-12 10:42:43,5,
5664,VANN,LOARBEKXRUUFMO,1999-10-13 10:42:43,2000-10-12 10:42:43,7,
5665,WOLFMULE,QYXINJZUSSROWU,1999-10-13 10:42:43,2000-10-12 10:42:43,7,
5666,XAVIER,WCFHFQPRYJRWQL,1999-10-13 10:42:43,2000-10-12 10:42:43,3,451
5667,YEONG,EHBGSFUUHQXK,1999-10-13 10:42:43,2000-10-12 10:42:43,8,
5668,ZUCKER,PHDEMYUOBLLACM,1999-10-13 10:42:43,2000-10-12 10:42:43,6,
5669,ANDERSON,DLFVZROOHQOEBJ,1999-10-13 10:42:43,2000-10-12 10:42:43,9,
